time_stamps,app_event,control_config,anomalies,RMSD_prcnt,event_count,forecast_value,lower_bound,upper_bound,anomaly_probability,is_anomaly,surrogate_key,feedback_flag
2023-01-29 12:00:00,pco-web-prod_apply_filter,0.9999threshold_derived_models_05mon_12hr,0,42.255602515357467,4244,5343.9825424533819,2120.5595304925164,10310.609003846441,0.92669582300231079,false,efdbd0e8f58a97298d596bd217ffee57,0
2023-01-29 00:00:00,pco-web-prod_apply_filter,0.9999threshold_derived_models_05mon_12hr,0,42.255602515357467,2088,3079.5801907303116,961.62655962794145,6381.7596101275885,0.97738050938837384,false,08b5c76a5b459a3445700a9b71522d86,1
2023-02-06 00:00:00,pco-web-prod_apply_filter,0.9999threshold_derived_models_1mon_12hr,0,15.315326212818356,592,1773.5133102844156,2.0,8131.5145333829623,0.73202313495892957,false,34fd2c1118e0651e7c733ac730a4c0fc,0
2023-01-31 12:00:00,pco-web-prod_apply_filter,0.9999threshold_derived_models_1mon_12hr,0,15.315326212818356,4173,4652.0344915832748,1640.0918895936613,9323.5343847032273,0.57588969567616943,false,e3b3540ab42be757efc5ad62904651c6,0
